"ID","O","C","H","L","V","BV","Mean","T","MarketName","Reward"
"1",-0.0193918343770901,0.0755060971134793,0.031262962962963,0.0575219415715522,-0.498806764639733,-0.484337459769848,0.0436930698862861,2016-01-14,"BTC-ETH",4.36930698862861
"1",0.070122341105759,0.188765303960264,0.228267388782543,0.0605454899668808,6.39468615896697,7.72970536259224,0.147821585487328,2016-01-15,"BTC-ETH",14.7821585487328
"1",0.202593574366997,-0.0476916988166199,0.0544766081871346,0.146486448754358,-0.553831600777545,-0.522265102160198,0.0952524385816093,2016-01-16,"BTC-ETH",9.52524385816093
"1",-0.0508116800014454,0.0954998968957697,-0.042461685212863,0.00478432101416077,-0.264101153099837,-0.289564136980906,-0.0205443204319361,2016-01-17,"BTC-ETH",-2.05443204319361
"1",0.0974921878717702,0.0610162227280361,0.158352590945158,0.0683997014868252,1.20016247003559,1.50480667424596,0.115544445658641,2016-01-18,"BTC-ETH",11.5544445658641
"1",0.0590901470171645,-0.0185049728702905,-0.05438,0.00297611051907301,-0.325104631361846,-0.360885223894821,-0.0282380568189704,2016-01-19,"BTC-ETH",-2.82380568189704
"1",-0.0163214952454775,0.0188872327645658,0.0442884033755632,0.0546163965261698,-0.1764307639517,-0.122432185233789,0.0491469325694509,2016-01-20,"BTC-ETH",4.91469325694509
"1",-0.00892322035026965,0.0343859170305676,-0.027081012658228,0.00748132490849417,-0.455813477860228,-0.460631895038517,-0.0107373199937547,2016-01-21,"BTC-ETH",-1.07373199937547
"1",0.0610511993549687,0.0424196369911267,0.032206358003971,0.0506806722689076,0.389194346925445,0.451993828259234,0.0411033005397255,2016-01-22,"BTC-ETH",4.11033005397255
"1",0.0424512993437978,0.270413793801699,0.336084501361299,0.0410724806914552,2.22726553826612,2.94708823351227,0.192704331454974,2016-01-23,"BTC-ETH",19.2704331454974
"1",0.284949175879804,0.0580243469944811,0.301891705251718,0.249808578255002,0.304898291987695,0.524977334064131,0.279796675057062,2016-01-24,"BTC-ETH",27.9796675057062
"1",0.0460241732785994,0.192997422005789,-0.00434782608695647,0.0500994777163768,-0.076311341471092,0.0271192035665199,0.0182089200024786,2016-01-25,"BTC-ETH",1.82089200024786
"1",0.205235832801351,-0.0608046142116835,0.0553129548762737,-0.0692682926829269,0.30494041285002,0.357909923593911,0.00208420175072939,2016-01-26,"BTC-ETH",0.208420175072939
"1",-0.0625292959595012,0.0103764705882352,-0.0827489655172414,0.164622641509434,-0.502342929808251,-0.521136354451729,0.0154176372712147,2016-01-27,"BTC-ETH",1.54176372712147
"1",0.0166483333333333,0.10440903964576,0.0511167551619757,0.0653417937986589,-0.361088741549658,-0.324683767586614,0.057591279868123,2016-01-28,"BTC-ETH",5.7591279868123
"1",0.0820162330796128,-0.00388286928677511,0.0111573676680973,0.0149115277514937,0.202178766878263,0.228241454352225,0.0128785953778362,2016-01-29,"BTC-ETH",1.28785953778362
"1",0.00352111609077327,-0.0202067242849626,-0.0237691337990008,0.0569051143013641,-0.413142165307167,-0.40953408386751,0.0132930716938648,2016-01-30,"BTC-ETH",1.32930716938648
"1",-0.0216534660341636,-0.0370123456790123,-0.0289855492544192,-0.0960857175711885,0.256031058087353,0.156695035259898,-0.0611385025074954,2016-01-31,"BTC-ETH",-6.11385025074954
"1",-0.0370123456790123,-0.0625224353221712,-0.0477896235666024,-0.041529648973304,0.213658896172568,0.165252978647155,-0.0449016344677327,2016-02-01,"BTC-ETH",-4.49016344677327
"1",-0.0472920566139329,0.111109211779125,0.022273425499232,-0.0909090909090908,-0.349949562618356,-0.350403694605832,-0.0301267698109395,2016-02-02,"BTC-ETH",-3.01267698109395
"1",0.0866199611441451,0.0492292307692308,0.056439074502829,0.245722,-0.322774100470628,-0.240774957145659,0.138579574549337,2016-02-03,"BTC-ETH",13.8579574549337
"1",0.0557243719436966,-0.0294164654200372,0.00106241083078494,0.0339385512979622,0.930936898666294,0.968464469276059,0.0166717485097495,2016-02-04,"BTC-ETH",1.66717485097495
"1",-0.036514716297238,-0.0162387054961424,-0.0210806821789945,-0.0279440993788821,-0.561857407011252,-0.581451957468898,-0.0243947242734856,2016-02-05,"BTC-ETH",-2.43947242734856
"1",-0.0077507700549083,0.0359220378753907,0.0204505095595173,0.0415316835036198,-0.317035258761831,-0.293495175317442,0.0305926475278494,2016-02-06,"BTC-ETH",3.05926475278494
"1",0.0346271412861597,0.179664383764713,0.188679519128475,0.025352644082926,4.31418633893962,5.05225834637704,0.109269039121493,2016-02-07,"BTC-ETH",10.9269039121493
"1",0.178509591153014,0.0682401373247312,0.0662064300444813,0.135116740684454,-0.0703541533723565,0.0183381372959041,0.0971763968775127,2016-02-08,"BTC-ETH",9.71763968775127
"1",0.0754453779187143,0.283787916930367,0.249772680944823,0.103767083123041,0.290393020614801,0.476681221891824,0.18188513465904,2016-02-09,"BTC-ETH",18.188513465904
"1",0.276432843886041,0.0643557143838912,0.200462921813678,0.173982340187773,0.564791393868479,0.869393761446223,0.18896418078973,2016-02-10,"BTC-ETH",18.896418078973
"1",0.0644035399268043,0.369157631388187,0.312876879627509,0.146233692009962,-0.0883532879888587,0.11306099804176,0.241426732018364,2016-02-11,"BTC-ETH",24.1426732018364
"1",0.369252251406887,-0.0912173123501908,0.0180220930232559,0.168443148729432,0.0381784084550363,0.162753666621884,0.0775713401617207,2016-02-12,"BTC-ETH",7.75713401617207
"1",-0.0913184448232133,-0.0434411688189481,-0.14905670937374,-0.205077935173486,0.352349642362262,0.0899956350595593,-0.173104866704259,2016-02-13,"BTC-ETH",-17.3104866704259
"1",-0.0434404769153276,-0.0668664010132347,-0.0619107382550335,0.0554529250954717,-0.600760475063603,-0.60321234962226,-0.0134782289923236,2016-02-14,"BTC-ETH",-1.34782289923236
"1",-0.0613401480212715,0.0455971040106662,0.0436035551345623,0.116558065450333,-0.0437555348401035,0.0498078724015071,0.0758133273771303,2016-02-15,"BTC-ETH",7.58133273771303
"1",0.0394374358962504,-0.212117730003269,-0.0673894563652567,-0.205675046524747,0.329844101322101,0.105033820660741,-0.130755534360501,2016-02-16,"BTC-ETH",-13.0755534360501
"1",-0.212115393597202,-0.147814042856296,-0.132606683774393,-0.153061224489796,0.183255039754316,-0.00441922601277539,-0.14117165491867,2016-02-17,"BTC-ETH",-14.117165491867
"1",-0.147805574348325,0.12750449943136,-0.0593228310823465,-0.030987951807229,-0.0410612229216906,-0.0216059977907859,-0.0476223643669829,2016-02-18,"BTC-ETH",-4.76223643669829
"1",0.149721921342992,0.113943438114199,0.0332432432432432,0.245962848759139,-0.623409858515063,-0.585762943127574,0.122616858557787,2016-02-19,"BTC-ETH",12.2616858557787
"1",0.0576492947615384,-0.125452307692308,-0.0148931903391752,-0.0619816525846147,-0.0711234076388631,-0.124761950441041,-0.0368510420878893,2016-02-20,"BTC-ETH",-3.68510420878893
"1",-0.0967122730426002,0.0651308104760966,-0.0445372223338428,0.0233491597259975,-0.221721934556418,-0.213041393993438,-0.0137070552369539,2016-02-21,"BTC-ETH",-1.37070552369539
"1",0.0711008667086181,0.22444058550949,0.204261232051876,0.0920058340497682,1.70517281498477,2.15521878197019,0.151365776787844,2016-02-22,"BTC-ETH",15.1365776787844
"1",0.217615850905982,0.0328301494136372,0.0619123076923078,0.190120739535605,-0.288594010890576,-0.208761303049988,0.119210293548918,2016-02-23,"BTC-ETH",11.9210293548918
"1",0.0327854447917188,0.0970164903108136,0.0723064196232341,0.039871887783425,-0.0770820590911394,-0.0220689688903298,0.0568926192865615,2016-02-24,"BTC-ETH",5.68926192865615
"1",0.0970632289033621,-0.0466775192669937,0.0589709951469428,-0.0115353846153846,0.498068980243968,0.543718044685804,0.0260039909304882,2016-02-25,"BTC-ETH",2.60039909304882
"1",-0.0301360544217686,-0.0223671582042051,-0.0622633722016919,0.0416815823141407,-0.666430571475001,-0.676838223049667,-0.0154395827249708,2016-02-26,"BTC-ETH",-1.54395827249708
"1",-0.0355614785719296,0.0730270649032145,0.0275926108592207,0.0212421511095837,-0.230527945933543,-0.205991210309703,0.0245659697496225,2016-02-27,"BTC-ETH",2.45659697496225
"1",0.0763636363636364,0.0116435048194328,0.0188301526060602,0.0733826432938137,0.0242763645403077,0.0629328384439882,0.0447456260610136,2016-02-28,"BTC-ETH",4.47456260610136
"1",0.00473040540540533,-0.0257677646756639,-0.0152696556205328,-0.0560752886398471,0.425950207233877,0.389334855751145,-0.0351859570177823,2016-02-29,"BTC-ETH",-3.51859570177823
"1",-0.0256731501861801,0.202203763583721,0.200295612009238,0.0266953928173553,2.28739288032538,2.71732729468286,0.117399802036384,2016-03-01,"BTC-ETH",11.7399802036384
"1",0.215467706589823,0.147603560571919,0.123911518552562,0.176507569934607,0.0528863430862627,0.200443044069917,0.146987940655126,2016-03-02,"BTC-ETH",14.6987940655126
"1",0.135127200454287,0.104953628363563,0.173371896290883,0.176329137681844,0.490092763824197,0.746136143673008,0.174702773486456,2016-03-03,"BTC-ETH",17.4702773486456
"1",0.104954128623949,0.147235752959696,0.067154557153094,0.0162596462095293,-0.337669582501463,-0.323957075407724,0.0442180952162862,2016-03-04,"BTC-ETH",4.42180952162862
"1",0.147235233556596,0.0944192204706853,0.205788212169081,0.2,1.00994674153306,1.49338074717486,0.203249520394316,2016-03-05,"BTC-ETH",20.3249520394316
"1",0.0925174578180835,0.0060507280345592,-0.0386285142637407,0.000195833333333327,-0.473098612126675,-0.492310311618801,-0.0216462635048799,2016-03-06,"BTC-ETH",-2.16462635048799
"1",0.00800678803395903,-0.175627598566308,-0.0258868018118503,-0.0742554583060817,-0.0679274484443658,-0.147859066702988,-0.0475161902547743,2016-03-07,"BTC-ETH",-4.75161902547743
"1",-0.175795098272143,0.0428308881873426,-0.144235083384848,-0.0598464059846407,-0.182319532958073,-0.244197053448394,-0.10755773302236,2016-03-08,"BTC-ETH",-10.755773302236
"1",0.0266713159440504,0.190322325110173,0.190473784312021,0.115251552007199,-0.0985904572827291,0.0488510307683385,0.156032552895167,2016-03-09,"BTC-ETH",15.6032552895167
"1",0.209057726895246,-0.0542907180385289,0.00696332767402371,0.122385802335348,-0.159943194350438,-0.112411423581102,0.057946353537818,2016-03-10,"BTC-ETH",5.7946353537818
"1",-0.0542907180385289,-0.0225192592592593,-0.0584979229521292,-0.0593240689543886,-0.263964950483738,-0.311517534756933,-0.0588850651846503,2016-03-11,"BTC-ETH",-5.88850651846503
"1",-0.0225192592592593,0.244204489394127,0.17958074247743,0.0726936811874628,1.62294783937452,2.0903448619718,0.129515508754079,2016-03-12,"BTC-ETH",12.9515508754079
"1",0.243938499498711,0.065869558199861,0.130534889807756,0.241064336775218,-0.452761765775455,-0.381042440074787,0.179701767782762,2016-03-13,"BTC-ETH",17.9701767782762
"1",0.0630520865062444,-0.129242073852614,-0.0331243539054929,-0.160299236641221,0.710229342920551,0.568338819851511,-0.0926382039837204,2016-03-14,"BTC-ETH",-9.26382039837204
"1",-0.140401432664756,0.0293701608222202,-0.113443055555555,0.0363564628620883,-0.444586879408218,-0.472118954023541,-0.0485689808850995,2016-03-15,"BTC-ETH",-4.85689808850995
"1",0.0410776803592268,-0.0430854521014382,0.0323927929678013,0.0481048954017912,-0.31103920868193,-0.281151509476226,0.0398046479694306,2016-03-16,"BTC-ETH",3.98046479694306
"1",-0.038818121740556,-0.121135111817308,-0.0744160073323438,-0.167982993538884,1.32732733330304,1.00412081694027,-0.118906605922551,2016-03-17,"BTC-ETH",-11.8906605922551
"1",-0.121134819056933,0.0233676527887905,-0.114693142806554,-0.175155855307047,-0.173851705753065,-0.282822699740688,-0.141841496137022,2016-03-18,"BTC-ETH",-14.1841496137022
"1",0.0233676527887905,-0.0525333333333333,0.0185185185185185,0.165881463414634,-0.548742332240907,-0.505651990841906,0.0821172631578947,2016-03-19,"BTC-ETH",8.21172631578947
"1",-0.0525333333333333,-0.0226397097914125,-0.0363636363636364,-0.0360008150433233,-0.46223151805199,-0.490071290595644,-0.0361949293558417,2016-03-20,"BTC-ETH",-3.61949293558417
"1",-0.0226397097914125,0.161886599867853,0.103356603773585,0.070346391274702,1.20613281720583,1.41445693841448,0.0880042099203212,2016-03-21,"BTC-ETH",8.80042099203212
"1",0.159342448177058,-0.0620815834767641,-0.00862616475625838,0.062451441389859,-0.473859318945914,-0.461634372760504,0.023894120709382,2016-03-22,"BTC-ETH",2.3894120709382
"1",-0.0641997847955541,0.0900470628736943,0.0263317041970584,0.0196435025645938,0.470707519179548,0.529792131368631,0.0231564027965621,2016-03-23,"BTC-ETH",2.31564027965621
"1",0.0933255718702755,-0.098410101010101,0.00497445378151263,-0.0267898551077251,0.509798331789379,0.453270891686021,-0.0100542435400176,2016-03-24,"BTC-ETH",-1.00542435400176
"1",-0.0895907437610788,-0.0343698860449293,-0.0828814913644696,-0.0311542307692308,-0.464963556699226,-0.499725970162985,-0.0588214352609101,2016-03-25,"BTC-ETH",-5.88214352609101
"1",-0.0423385498804073,0.0209843488524722,-0.0196936542669584,0.00795196822229791,-0.537899773977582,-0.533913047398739,-0.006456758497768,2016-03-26,"BTC-ETH",-0.6456758497768
"1",0.0132726968956764,-0.0804076443929956,-0.00883742559523808,-0.0705836480860802,3.03849677926247,2.79812455459886,-0.0388306552669489,2016-03-27,"BTC-ETH",-3.88306552669489
"1",-0.0668129005959153,0.138865730023282,0.0734748493475637,0.0340831658061476,-0.0831785873434247,0.000826687499850413,0.0549724615206702,2016-03-28,"BTC-ETH",5.49724615206702
"1",0.130817647619402,0.00742405319450212,0.00704160839160836,0.0900540355357615,-0.540916817488609,-0.524516604009664,0.0452607294076538,2016-03-29,"BTC-ETH",4.52607294076538
"1",0.00742405587971056,0.0342427072192345,0.0181800253390548,0.0338537593984962,0.0696266124488034,0.106644650272776,0.0257054922268196,2016-03-30,"BTC-ETH",2.57054922268196
"1",0.0342926239766892,-0.0448970736279376,-0.0151751065643648,-0.0181996624789867,-0.144593914784309,-0.163312101341997,-0.0166388299902631,2016-03-31,"BTC-ETH",-1.66388299902631
"1",-0.0523240112772742,0.0151339426066697,-0.013153744166809,0.0111111069958862,-0.364519752526482,-0.366580079335437,-0.00142949176807452,2016-04-01,"BTC-ETH",-0.142949176807452
"1",0.0230442023939773,-0.0170497428575111,-0.0199988701797993,-0.00842746944048734,-0.0096737101767102,-0.031029730319568,-0.014337603575046,2016-04-02,"BTC-ETH",-1.4337603575046
"1",-0.0118356012536994,0.00532348115964838,-0.00557283278923773,0.0012489868836059,0.241175139674255,0.238466495899613,-0.00221526950506263,2016-04-03,"BTC-ETH",-0.221526950506263
"1",-0.00871825176986455,-0.0383329849032555,-0.00713712475008544,-0.0353357007794125,0.290363276481446,0.262950963623031,-0.0210640866033604,2016-04-04,"BTC-ETH",-2.10640866033604
"1",-0.0285449551243743,-0.0759562203300429,-0.0361999778069977,-0.0859017930836127,0.663907639947804,0.571465254359792,-0.0603892835523734,2016-04-05,"BTC-ETH",-6.03892835523734
"1",-0.0680706103057455,0.021084181379982,-0.0238844156821432,0.00893639045641371,-0.682337735538882,-0.683062379707127,-0.00834462042199349,2016-04-06,"BTC-ETH",-0.834462042199349
"1",0.0116961614223695,-0.0560254569326137,-0.00937432544944336,-0.0254466253704858,0.576434076207367,0.51888538600779,-0.0171167519464384,2016-04-07,"BTC-ETH",-1.71167519464384
"1",-0.0565755904880217,-0.0240333874364796,-0.0472420233463035,-0.0340425531914893,0.143794116447191,0.0979951702811843,-0.0409373983739838,2016-04-08,"BTC-ETH",-4.09373983739838
"1",-0.0240655882772207,-0.059189801611312,-0.0077093410569684,-0.0492872246696037,0.0893400242846411,0.0578590780938009,-0.0277114679221834,2016-04-09,"BTC-ETH",-2.77114679221834
"1",-0.0591863341868976,-0.0270521038631253,-0.0918039223594905,-0.187443874709353,2.01054435018648,1.65661365897344,-0.136793023454013,2016-04-10,"BTC-ETH",-13.6793023454013
"1",-0.0270556897201464,-0.0311978847543403,-0.042937406589343,0.0834960469710171,-0.657218309205418,-0.655505104010617,0.0130471692920087,2016-04-11,"BTC-ETH",1.30471692920087
"1",-0.0332429568361469,-0.142615488907972,-0.0332429568361469,-0.126198283166931,1.74557804996565,1.50790806333615,-0.0772658251070062,2016-04-12,"BTC-ETH",-7.72658251070062
"1",-0.142515550766518,0.0746084453248587,0.00896311896948617,-0.00591543832428247,-0.144436021704108,-0.141537040445802,0.00229042564801283,2016-04-13,"BTC-ETH",0.229042564801283
"1",0.0852617714022639,0.0410560684948583,0.00659951456310676,0.14819944850101,-0.523479609270492,-0.486621489552118,0.0695839355801825,2016-04-14,"BTC-ETH",6.95839355801825
"1",0.0330116484455757,-0.0230206369426751,-0.0260976709531031,-0.00791609080945071,-0.378669439546954,-0.387564436378049,-0.0174159828816034,2016-04-15,"BTC-ETH",-1.74159828816034
"1",-0.0269992938364044,0.0418813324000871,-0.00422683276231145,-0.00744680851063836,-0.0580090969920657,-0.071468027274595,-0.0057792335847943,2016-04-16,"BTC-ETH",-0.57792335847943
"1",0.0524593580440335,0.0826322497449468,0.135523980540473,0.0659903536977492,1.79649939443707,2.12705116637228,0.102056955699374,2016-04-17,"BTC-ETH",10.2056955699374
"1",0.076211410566349,-0.0220350581914191,-0.0320888260606427,-0.00610264345661281,-0.372002920961192,-0.391499371240745,-0.0199908159224381,2016-04-18,"BTC-ETH",-1.99908159224381
"1",-0.0304971552230677,-0.0494729401641107,-0.0181883992398878,0.0025938303458928,-0.426082065576672,-0.435077329867246,-0.00837600505731872,2016-04-19,"BTC-ETH",-0.837600505731872
"1",-0.0518897592363618,-0.0452084612101683,-0.0605119815668202,-0.0514603756469691,0.198421543971889,0.137839956431651,-0.0561909594769137,2016-04-20,"BTC-ETH",-5.61909594769137
"1",-0.0345968918171302,-0.0527160302806288,-0.0335676505832916,-0.0585737338880479,-0.164957037798283,-0.208731518919217,-0.0455647944595498,2016-04-21,"BTC-ETH",-4.55647944595498
"1",-0.059343759947195,-0.0458224670877875,-0.0542853590017536,-0.0320338983050848,0.662164714031976,0.602185335578495,-0.0437553054537726,2016-04-22,"BTC-ETH",-4.37553054537726
"1",-0.0385971422241913,0.0598448877868729,0.0295636932129519,0.00391758594525188,-0.213959490468856,-0.209023344808022,0.0172784256775782,2016-04-23,"BTC-ETH",1.72784256775782
"1",0.0592911264357752,-0.0471070510481376,-0.027717064092974,0.00231858847496407,0.541804468248089,0.524070538396156,-0.0135180410493964,2016-04-24,"BTC-ETH",-1.35180410493964
"1",-0.0471407680849757,-0.0640704800962897,-0.0514906340455486,-0.0950620649651972,0.262044287912919,0.173640452503829,-0.0724192183634684,2016-04-25,"BTC-ETH",-7.24192183634684
"1",-0.0776640571092984,-0.0274155368530428,-0.0708743977408641,-0.0321213912069189,0.191265536911653,0.137722510220484,-0.0527146219083075,2016-04-26,"BTC-ETH",-5.27146219083075
"1",-0.0217007926636841,0.0954491136599318,0.0738801897817412,0.0375443708609272,-0.166953941598548,-0.107792386033482,0.056482960305132,2016-04-27,"BTC-ETH",5.6482960305132
"1",0.105139784946236,-0.0863317052287454,0.0147425882011709,0.0189526722546615,-0.343953007751577,-0.3524060264937,0.0167222002462244,2016-04-28,"BTC-ETH",1.67222002462244
"1",-0.0870414016274941,0.0241890270830657,-0.0375436147941383,-0.00211853656855961,-0.300285986695844,-0.303466073679388,-0.020849943987472,2016-04-29,"BTC-ETH",-2.0849943987472
"1",0.0249851894341894,0.205774311926606,0.212296983758701,0.0254644843732247,3.63352739463327,4.36589957273881,0.122569982601764,2016-04-30,"BTC-ETH",12.2569982601764
"1",0.205774311926606,0.00427098756696242,-0.0325081339712919,0.144736552136183,-0.583369698190245,-0.577475613404584,0.0452509528495249,2016-05-01,"BTC-ETH",4.52509528495249
"1",0.0033873699491894,0.151590439934925,0.15571215069004,0.0439105777792038,0.969472186557625,1.22395793751141,0.101995265749809,2016-05-02,"BTC-ETH",10.1995265749809
"1",0.152604570301382,-0.0910456146937551,-0.0243603003444282,0.0542395490436542,-0.426574080267618,-0.438791859361863,0.0114137562412059,2016-05-03,"BTC-ETH",1.14137562412059
"1",-0.0849771643635123,0.0215522441066084,-0.0175391197062793,-0.00455053449951412,-0.245044282861327,-0.24834729744031,-0.0113771611684585,2016-05-04,"BTC-ETH",-1.13771611684585
"1",0.00215507117582716,0.0297486480141667,0.00187678571428572,0.0140776663485687,0.0200268792994928,0.0335207068002655,0.00770501569846819,2016-05-05,"BTC-ETH",0.770501569846819
"1",0.0430484355285071,-0.0642420750707207,-0.00992601385613781,-0.0469199388680971,0.280982347577876,0.23716917138298,-0.0277093694372025,2016-05-06,"BTC-ETH",-2.77093694372025
"1",-0.0752978001514164,0.00263529411764705,-0.0683766530688664,0.00757575757575744,-0.426540859696487,-0.445989741932207,-0.0325869458020225,2016-05-07,"BTC-ETH",-3.25869458020225
"1",0.0122735225158391,0.0185701797615694,0.0157202898550725,-0.022578947368421,0.000220759891806527,0.0055873727502633,-0.0030760147601476,2016-05-08,"BTC-ETH",-0.30760147601476
"1",0.0104429266648573,-0.0279217360042124,0.00402322713326394,0.017606560151388,0.0838789327276272,0.0888832588104184,0.010559171434099,2016-05-09,"BTC-ETH",1.0559171434099
"1",-0.0266032775090504,0.0257729158971908,-0.00284225485551876,0.00839545892302884,0.671558529781215,0.68970816060573,0.00260274798811406,2016-05-10,"BTC-ETH",0.260274798811406
"1",0.0353478628362066,0.0624145860440757,0.0593824228028504,0.0374377919244198,-0.0691013432706615,-0.0280429974847308,0.0486881707650321,2016-05-11,"BTC-ETH",4.86881707650321
"1",0.0617414730360322,0.00687753110271571,0.0448426008968609,0.0507226653859105,0.181271207828965,0.237993161398425,0.0476773845485347,2016-05-12,"BTC-ETH",4.76773845485347
"1",0.00687028158050458,0.0380920709506391,0.0515025972114152,0.0156985993627214,0.421519086465358,0.472332551862011,0.0341912891815366,2016-05-13,"BTC-ETH",3.41912891815366
"1",0.0499215868922984,-0.0200314712142427,-0.0368191836734694,-0.0385444375281835,-0.159653622541185,-0.199724200230152,-0.0376384315912642,2016-05-14,"BTC-ETH",-3.76384315912642
"1",-0.038314015312405,-0.0400170746596127,-0.0295758992420098,0.0145075117370893,-0.619728419894471,-0.621523856973221,-0.00866231472141368,2016-05-15,"BTC-ETH",-0.866231472141368
